Timestamp,Relative_Time,TYAGA_raw (kg),TYAGA_processed (kg),FT_F01_raw (rpm)
2025-02-11 15:09:10.669,134.758,1258377,12014.28,2750.275
2025-02-11 15:09:10.669,134.758,1258377,12014.28,2750.275
2025-02-11 15:09:10.670,134.759,1179965,11316.5,2750.275
2025-02-11 15:09:10.670,134.759,1179965,11316.5,2750.275
2025-02-11 15:09:10.779,134.868,1263163,12056.87,2750.275
2025-02-11 15:09:10.780,134.869,1263163,12056.87,2995.806
2025-02-11 15:09:10.781,134.87,1198058,11477.51,2995.806
2025-02-11 15:09:10.782,134.871,1198058,11477.51,2995.806
2025-02-11 15:09:10.887,134.976,1115401,10741.95,2995.806
2025-02-11 15:09:10.888,134.977,1115401,10741.95,2995.806
2025-02-11 15:09:10.997,135.086,1219064,11664.44,2995.806
2025-02-11 15:09:11.001,135.09,1219064,11664.44,2995.806
2025-02-11 15:09:11.104,135.194,1230316,11764.57,2995.806
2025-02-11 15:09:11.105,135.195,1230316,11764.57,2995.806
2025-02-11 15:09:11.105,135.195,1230316,11764.57,2995.806
2025-02-11 15:09:11.215,135.305,1309042,12465.14,2995.806
2025-02-11 15:09:11.216,135.306,1309042,12465.14,826.1732
2025-02-11 15:09:11.217,135.307,1309042,12465.14,826.1732
2025-02-11 15:09:11.217,135.307,1278700,12195.13,826.1732
2025-02-11 15:09:11.217,135.307,1278700,12195.13,826.1732
2025-02-11 15:09:11.323,135.412,1256398,11996.67,826.1732
2025-02-11 15:09:11.432,135.521,1256398,11996.67,826.1732
2025-02-11 15:09:11.541,135.63,1256398,11996.67,826.1732
2025-02-11 15:09:11.541,135.63,1256398,11996.67,826.1732
2025-02-11 15:09:11.542,135.631,1158069,11121.65,826.1732
2025-02-11 15:09:11.542,135.631,1158069,11121.65,826.1732
2025-02-11 15:09:11.649,135.739,1158069,11121.65,470.7876
2025-02-11 15:09:11.650,135.74,1158069,11121.65,470.7876
2025-02-11 15:09:11.650,135.74,1263062,12055.97,470.7876
2025-02-11 15:09:11.759,135.848,1216508,11641.69,470.7876
2025-02-11 15:09:11.759,135.848,1216508,11641.69,470.7876
2025-02-11 15:09:11.867,135.956,1331947,12668.97,470.7876
2025-02-11 15:09:11.976,136.065,1331947,12668.97,470.7876
2025-02-11 15:09:11.976,136.065,1331947,12668.97,470.7876
2025-02-11 15:09:11.976,136.065,1239337,11844.84,470.7876
2025-02-11 15:09:11.976,136.065,1239337,11844.84,324.5489
2025-02-11 15:09:11.976,136.065,1239337,11844.84,324.5489
2025-02-11 15:09:12.084,136.173,1354064,12865.78,324.5489
2025-02-11 15:09:12.084,136.173,1354064,12865.78,324.5489
2025-02-11 15:09:12.085,136.175,1048961,10150.72,324.5489
2025-02-11 15:09:12.086,136.175,1048961,10150.72,324.5489
2025-02-11 15:09:12.192,136.281,1315674,12524.16,324.5489
2025-02-11 15:09:12.303,136.392,1315674,12524.16,324.5489
2025-02-11 15:09:12.303,136.392,1040694,10077.15,324.5489
2025-02-11 15:09:12.410,136.499,1040694,10077.15,324.5489
2025-02-11 15:09:12.411,136.5,1040694,10077.15,324.5489
2025-02-11 15:09:12.412,136.501,1040694,10077.15,324.5489
2025-02-11 15:09:12.519,136.608,1040694,10077.15,231.091
2025-02-11 15:09:12.519,136.608,1316926,12535.3,231.091
2025-02-11 15:09:12.627,136.716,1074558,10378.5,231.091
2025-02-11 15:09:12.735,136.825,1366643,12977.72,231.091
2025-02-11 15:09:12.735,136.825,1366643,12977.72,231.091
2025-02-11 15:09:12.843,136.933,1347533,12807.66,231.091
2025-02-11 15:09:12.843,136.933,1347533,12807.66,231.091
2025-02-11 15:09:12.843,136.933,1347533,12807.66,231.091
2025-02-11 15:09:12.953,137.042,1444861,13673.77,231.091
2025-02-11 15:09:12.953,137.042,1444861,13673.77,172.9894
2025-02-11 15:09:13.061,137.15,1358913,12908.93,172.9894
2025-02-11 15:09:13.062,137.151,1358913,12908.93,172.9894
2025-02-11 15:09:13.163,137.252,1202938,11520.93,172.9894
2025-02-11 15:09:13.163,137.252,1202938,11520.93,172.9894
2025-02-11 15:09:13.270,137.359,1114228,10731.52,172.9894
2025-02-11 15:09:13.370,137.46,1114228,10731.52,172.9894
2025-02-11 15:09:13.370,137.46,1114228,10731.52,172.9894
2025-02-11 15:09:13.372,137.461,946918,9242.65,172.9894
2025-02-11 15:09:13.372,137.461,946918,9242.65,172.9894
2025-02-11 15:09:13.373,137.462,946918,9242.65,127.5315
2025-02-11 15:09:13.479,137.568,1242017,11868.69,127.5315
2025-02-11 15:09:13.481,137.57,1242017,11868.69,127.5315
2025-02-11 15:09:13.587,137.676,1242017,11868.69,127.5315
2025-02-11 15:09:13.688,137.777,1242017,11868.69,127.5315
2025-02-11 15:09:13.688,137.777,1387466,13163.02,127.5315
2025-02-11 15:09:13.793,137.882,1367680,12986.95,127.5315
2025-02-11 15:09:13.795,137.884,1367680,12986.95,127.5315
2025-02-11 15:09:13.795,137.884,1367680,12986.95,127.5315
2025-02-11 15:09:13.902,137.991,1261457,12041.69,127.5315
2025-02-11 15:09:13.903,137.992,1261457,12041.69,127.5315
2025-02-11 15:09:13.903,137.992,1261457,12041.69,89.02817
2025-02-11 15:09:14.009,138.098,1129123,10864.07,89.02817
2025-02-11 15:09:14.010,138.099,1129123,10864.07,89.02817
2025-02-11 15:09:14.119,138.208,1184282,11354.92,89.02817
2025-02-11 15:09:14.120,138.209,1184282,11354.92,89.02817
2025-02-11 15:09:14.221,138.31,1233135,11789.65,89.02817
2025-02-11 15:09:14.222,138.311,1233135,11789.65,89.02817
2025-02-11 15:09:14.323,138.412,1233135,11789.65,89.02817
2025-02-11 15:09:14.323,138.412,1233135,11789.65,89.02817
2025-02-11 15:09:14.324,138.413,1242395,11872.06,89.02817
2025-02-11 15:09:14.432,138.521,1208494,11570.38,89.02817
2025-02-11 15:09:14.542,138.631,1208494,11570.38,89.02817
2025-02-11 15:09:14.542,138.631,1208494,11570.38,53.44792
2025-02-11 15:09:14.543,138.632,1145284,11007.88,53.44792
2025-02-11 15:09:14.543,138.632,1145284,11007.88,53.44792
2025-02-11 15:09:14.651,138.74,1145284,11007.88,53.44792
2025-02-11 15:09:14.694,138.783,1145284,11007.88,53.44792
2025-02-11 15:09:14.758,138.848,1091085,10525.57,53.44792
2025-02-11 15:09:14.867,138.956,1091085,10525.57,53.44792
2025-02-11 15:09:14.977,139.066,1136605,10930.65,53.44792
2025-02-11 15:09:14.978,139.067,1136605,10930.65,53.44792
2025-02-11 15:09:14.980,139.069,1136605,10930.65,53.44792
2025-02-11 15:09:14.981,139.07,1130295,10874.49,53.44792
2025-02-11 15:09:15.085,139.174,1130295,10874.49,53.44792
2025-02-11 15:09:15.085,139.174,1185079,11362.01,53.44792
2025-02-11 15:09:15.086,139.176,1185079,11362.01,53.44792
2025-02-11 15:09:15.193,139.282,1168482,11214.32,53.44792
2025-02-11 15:09:15.194,139.284,1168482,11214.32,53.44792
2025-02-11 15:09:15.195,139.284,1135293,10918.97,53.44792
2025-02-11 15:09:15.298,139.387,1135293,10918.97,53.44792
2025-02-11 15:09:15.298,139.387,1135293,10918.97,60.25548
2025-02-11 15:09:15.298,139.387,1164580,11179.59,60.25548
2025-02-11 15:09:15.400,139.489,1164580,11179.59,60.25548
2025-02-11 15:09:15.401,139.49,1161098,11148.61,60.25548
2025-02-11 15:09:15.504,139.594,1161098,11148.61,60.25548
2025-02-11 15:09:15.504,139.594,1179567,11312.96,60.25548
2025-02-11 15:09:15.607,139.696,1179567,11312.96,60.25548
2025-02-11 15:09:15.722,139.811,1179567,11312.96,60.25548
2025-02-11 15:09:15.722,139.811,1179567,11312.96,60.25548
2025-02-11 15:09:15.723,139.812,1187799,11386.21,60.25548
2025-02-11 15:09:15.723,139.812,1187799,11386.21,60.25548
2025-02-11 15:09:15.830,139.919,1186485,11374.52,60.25548
2025-02-11 15:09:15.939,140.028,1180939,11325.17,60.25548
2025-02-11 15:09:16.048,140.137,1180939,11325.17,60.25548
2025-02-11 15:09:16.156,140.245,1181994,11334.56,60.25548
