Timestamp,Relative_Time,TYAGA_raw (kg),TYAGA_processed (kg),FT_F01_raw (rpm)
2025-02-11 15:18:37.254,33.143,-8656,739.13,1072.846
2025-02-11 15:18:37.255,33.144,-8656,739.13,1072.846
2025-02-11 15:18:37.364,33.252,-8656,739.13,1043.841
2025-02-11 15:18:37.365,33.253,74813,1481.91,1043.841
2025-02-11 15:18:37.365,33.253,74813,1481.91,1043.841
2025-02-11 15:18:37.473,33.361,74813,1481.91,1043.841
2025-02-11 15:18:37.474,33.362,121368,1896.2,1043.841
2025-02-11 15:18:37.581,33.469,151789,2166.91,1043.841
2025-02-11 15:18:37.582,33.47,151789,2166.91,1043.841
2025-02-11 15:18:37.584,33.472,151789,2166.91,1043.841
2025-02-11 15:18:37.690,33.578,211653,2699.63,1043.841
2025-02-11 15:18:37.690,33.578,211653,2699.63,1043.841
2025-02-11 15:18:37.691,33.579,211653,2699.63,1037.775
2025-02-11 15:18:37.796,33.684,241412,2964.45,1037.775
2025-02-11 15:18:37.796,33.684,241412,2964.45,1037.775
2025-02-11 15:18:37.796,33.684,234064,2899.06,1037.775
2025-02-11 15:18:37.904,33.793,234064,2899.06,1037.775
2025-02-11 15:18:38.012,33.9,267654,3197.98,1037.775
2025-02-11 15:18:38.012,33.9,267654,3197.98,1037.775
2025-02-11 15:18:38.012,33.9,267654,3197.98,1037.775
2025-02-11 15:18:38.122,34.01,305105,3531.25,1037.775
2025-02-11 15:18:38.122,34.01,305105,3531.25,1037.775
2025-02-11 15:18:38.122,34.01,305105,3531.25,1026.905
2025-02-11 15:18:38.232,34.12,316810,3635.41,1026.905
2025-02-11 15:18:38.232,34.12,316810,3635.41,1026.905
2025-02-11 15:18:38.340,34.228,316810,3635.41,1026.905
2025-02-11 15:18:38.340,34.228,332432,3774.43,1026.905
2025-02-11 15:18:38.449,34.337,332432,3774.43,1026.905
2025-02-11 15:18:38.450,34.338,367861,4089.7,1026.905
2025-02-11 15:18:38.450,34.338,367861,4089.7,1026.905
2025-02-11 15:18:38.559,34.447,367861,4089.7,1026.905
2025-02-11 15:18:38.559,34.447,367861,4089.7,1034.447
2025-02-11 15:18:38.560,34.449,367861,4089.7,1034.447
2025-02-11 15:18:38.561,34.45,395987,4339.99,1034.447
2025-02-11 15:18:38.668,34.557,411247,4475.79,1034.447
2025-02-11 15:18:38.778,34.666,411247,4475.79,1034.447
2025-02-11 15:18:38.779,34.668,439152,4724.11,1034.447
2025-02-11 15:18:38.886,34.774,439152,4724.11,1034.447
2025-02-11 15:18:38.886,34.774,439152,4724.11,1034.447
2025-02-11 15:18:38.886,34.775,448304,4805.56,1034.447
2025-02-11 15:18:38.993,34.881,448304,4805.56,1034.447
2025-02-11 15:18:38.993,34.881,448304,4805.56,1011.634
2025-02-11 15:18:38.994,34.883,478588,5075.05,1011.634
2025-02-11 15:18:39.101,34.989,478588,5075.05,1011.634
2025-02-11 15:18:39.101,34.989,505121,5311.16,1011.634
2025-02-11 15:18:39.209,35.097,505121,5311.16,1011.634
2025-02-11 15:18:39.317,35.205,547256,5686.11,1011.634
2025-02-11 15:18:39.317,35.205,547256,5686.11,1011.634
2025-02-11 15:18:39.319,35.207,547256,5686.11,1011.634
2025-02-11 15:18:39.427,35.316,601633,6170.01,1011.634
2025-02-11 15:18:39.428,35.317,601633,6170.01,1023.961
2025-02-11 15:18:39.428,35.317,601633,6170.01,1023.961
2025-02-11 15:18:39.535,35.423,601633,6170.01,1023.961
2025-02-11 15:18:39.535,35.423,629938,6421.89,1023.961
2025-02-11 15:18:39.536,35.424,629938,6421.89,1023.961
2025-02-11 15:18:39.643,35.531,626907,6394.92,1023.961
2025-02-11 15:18:39.750,35.638,626907,6394.92,1023.961
2025-02-11 15:18:39.752,35.64,654970,6644.65,1023.961
2025-02-11 15:18:39.752,35.64,654970,6644.65,1023.961
2025-02-11 15:18:39.858,35.747,654970,6644.65,997.3073
2025-02-11 15:18:39.858,35.747,686866,6928.48,997.3073
2025-02-11 15:18:39.859,35.748,686866,6928.48,997.3073
2025-02-11 15:18:39.966,35.854,674948,6822.43,997.3073
2025-02-11 15:18:40.074,35.962,674948,6822.43,997.3073
2025-02-11 15:18:40.075,35.963,699531,7041.19,997.3073
2025-02-11 15:18:40.183,36.071,699531,7041.19,997.3073
2025-02-11 15:18:40.184,36.072,699531,7041.19,997.3073
2025-02-11 15:18:40.184,36.072,727651,7291.42,997.3073
2025-02-11 15:18:40.290,36.179,727651,7291.42,1002.506
2025-02-11 15:18:40.290,36.179,727651,7291.42,1002.506
2025-02-11 15:18:40.291,36.18,758120,7562.56,1002.506
2025-02-11 15:18:40.291,36.18,758120,7562.56,1002.506
2025-02-11 15:18:40.398,36.287,812425,8045.82,1002.506
2025-02-11 15:18:40.508,36.396,812425,8045.82,1002.506
2025-02-11 15:18:40.618,36.506,812425,8045.82,1002.506
2025-02-11 15:18:40.619,36.507,812425,8045.82,1002.506
2025-02-11 15:18:40.619,36.507,820469,8117.4,1002.506
2025-02-11 15:18:40.620,36.508,820469,8117.4,1002.506
2025-02-11 15:18:40.620,36.508,820469,8117.4,1223.391
2025-02-11 15:18:40.725,36.613,806092,7989.46,1223.391
2025-02-11 15:18:40.726,36.614,806092,7989.46,1223.391
2025-02-11 15:18:40.726,36.614,806092,7989.46,1223.391
2025-02-11 15:18:40.727,36.615,891414,8748.73,1223.391
2025-02-11 15:18:40.833,36.721,920448,9007.1,1223.391
2025-02-11 15:18:40.943,36.831,920448,9007.1,1223.391
2025-02-11 15:18:40.944,36.832,919755,9000.93,1223.391
2025-02-11 15:18:41.050,36.938,919755,9000.93,1223.391
2025-02-11 15:18:41.050,36.938,919755,9000.93,1223.391
2025-02-11 15:18:41.051,36.939,971401,9460.52,1223.391
2025-02-11 15:18:41.051,36.939,971401,9460.52,1223.391
2025-02-11 15:18:41.157,37.045,971401,9460.52,1498.352
2025-02-11 15:18:41.157,37.045,1007750,9783.98,1498.352
2025-02-11 15:18:41.158,37.046,1007750,9783.98,1498.352
2025-02-11 15:18:41.265,37.153,968350,9433.37,1498.352
2025-02-11 15:18:41.266,37.154,968350,9433.37,1498.352
2025-02-11 15:18:41.374,37.262,1025889,9945.4,1498.352
2025-02-11 15:18:41.482,37.37,1025889,9945.4,1498.352
2025-02-11 15:18:41.482,37.37,1025889,9945.4,1498.352
2025-02-11 15:18:41.483,37.371,1025889,9945.4,1498.352
2025-02-11 15:18:41.483,37.371,1025889,9945.4,1740.038
2025-02-11 15:18:41.591,37.479,1025889,9945.4,1740.038
2025-02-11 15:18:41.592,37.48,1043995,10106.52,1740.038
2025-02-11 15:18:41.700,37.588,1045611,10120.9,1740.038
2025-02-11 15:18:41.701,37.589,1045611,10120.9,1740.038
2025-02-11 15:18:41.809,37.698,1065496,10297.86,1740.038
2025-02-11 15:18:41.917,37.805,1065496,10297.86,1740.038
2025-02-11 15:18:41.917,37.805,1065496,10297.86,1740.038
2025-02-11 15:18:41.917,37.805,1090563,10520.93,1740.038
2025-02-11 15:18:41.918,37.806,1090563,10520.93,2178.649
2025-02-11 15:18:41.918,37.806,1090563,10520.93,2178.649
2025-02-11 15:18:42.005,37.893,1090563,10520.93,2178.649
2025-02-11 15:18:42.024,37.913,1155346,11097.42,2178.649
2025-02-11 15:18:42.025,37.914,1155346,11097.42,2178.649
2025-02-11 15:18:42.134,38.022,1146821,11021.56,2178.649
2025-02-11 15:18:42.135,38.024,1146821,11021.56,2178.649
2025-02-11 15:18:42.243,38.132,1190835,11413.23,2178.649
2025-02-11 15:18:42.243,38.132,1190835,11413.23,2178.649
2025-02-11 15:18:42.245,38.133,1190835,11413.23,2178.649
2025-02-11 15:18:42.352,38.24,1190835,11413.23,2178.649
2025-02-11 15:18:42.353,38.241,1253814,11973.67,2178.649
2025-02-11 15:18:42.353,38.241,1253814,11973.67,2668.09
2025-02-11 15:18:42.354,38.242,1253814,11973.67,2668.09
2025-02-11 15:18:42.354,38.242,1263148,12056.73,2668.09
2025-02-11 15:18:42.462,38.35,1218348,11658.07,2668.09
2025-02-11 15:18:42.462,38.35,1218348,11658.07,2668.09
2025-02-11 15:18:42.571,38.459,1194089,11442.19,2668.09
2025-02-11 15:18:42.679,38.567,1194089,11442.19,2668.09
2025-02-11 15:18:42.679,38.567,1194089,11442.19,2668.09
2025-02-11 15:18:42.680,38.568,1227169,11736.56,2668.09
2025-02-11 15:18:42.680,38.568,1227169,11736.56,2668.09
2025-02-11 15:18:42.787,38.676,1227169,11736.56,315.0301
2025-02-11 15:18:42.788,38.676,1227169,11736.56,315.0301
2025-02-11 15:18:42.788,38.677,1319021,12553.94,315.0301
2025-02-11 15:18:42.896,38.784,1268435,12103.78,315.0301
2025-02-11 15:18:42.896,38.784,1268435,12103.78,315.0301
2025-02-11 15:18:43.005,38.893,1411790,13379.48,315.0301
2025-02-11 15:18:43.006,38.894,1411790,13379.48,315.0301
2025-02-11 15:18:43.112,39,1406616,13333.44,315.0301
2025-02-11 15:18:43.220,39.108,1406616,13333.44,315.0301
2025-02-11 15:18:43.220,39.108,1406616,13333.44,315.0301
2025-02-11 15:18:43.221,39.109,1437429,13607.64,315.0301
2025-02-11 15:18:43.221,39.109,1437429,13607.64,315.0301
2025-02-11 15:18:43.222,39.11,1437429,13607.64,108.2907
2025-02-11 15:18:43.328,39.216,1328467,12638,108.2907
2025-02-11 15:18:43.329,39.218,1328467,12638,108.2907
2025-02-11 15:18:43.437,39.325,1328467,12638,108.2907
2025-02-11 15:18:43.545,39.434,1328467,12638,108.2907
2025-02-11 15:18:43.546,39.435,1427872,13522.59,108.2907
2025-02-11 15:18:43.653,39.541,1302178,12404.06,108.2907
2025-02-11 15:18:43.654,39.543,1302178,12404.06,108.2907
2025-02-11 15:18:43.654,39.543,1302178,12404.06,108.2907
2025-02-11 15:18:43.762,39.65,1400920,13282.75,108.2907
2025-02-11 15:18:43.763,39.652,1400920,13282.75,108.2907
2025-02-11 15:18:43.869,39.758,1509669,14250.49,108.2907
2025-02-11 15:18:43.869,39.758,1509669,14250.49,108.2907
2025-02-11 15:18:43.979,39.867,1519401,14337.09,108.2907
