Timestamp,Relative_Time,TYAGA_raw (kg),TYAGA_processed (kg),FT_F01_raw (rpm)
2025-02-11 14:13:22.593,133.624,787328,7822.48,707.5638
2025-02-11 14:13:22.594,133.625,789995,7846.21,707.5638
2025-02-11 14:13:22.594,133.625,789995,7846.21,707.5638
2025-02-11 14:13:22.702,133.733,809475,8019.56,707.5638
2025-02-11 14:13:22.920,133.951,809475,8019.56,707.5638
2025-02-11 14:13:22.920,133.951,809475,8019.56,707.5638
2025-02-11 14:13:22.921,133.952,855786,8431.68,707.5638
2025-02-11 14:13:22.922,133.954,855786,8431.68,707.5638
2025-02-11 14:13:22.923,133.955,855786,8431.68,680.6888
2025-02-11 14:13:23.028,134.06,853217,8408.82,680.6888
2025-02-11 14:13:23.028,134.06,853217,8408.82,680.6888
2025-02-11 14:13:23.138,134.17,846922,8352.8,680.6888
2025-02-11 14:13:23.139,134.171,846922,8352.8,680.6888
2025-02-11 14:13:23.247,134.279,869788,8556.28,680.6888
2025-02-11 14:13:23.247,134.279,869788,8556.28,680.6888
2025-02-11 14:13:23.248,134.28,869788,8556.28,680.6888
2025-02-11 14:13:23.355,134.386,894348,8774.84,680.6888
2025-02-11 14:13:23.357,134.388,894348,8774.84,680.6888
2025-02-11 14:13:23.357,134.388,894348,8774.84,684.0413
2025-02-11 14:13:23.465,134.497,933309,9121.54,684.0413
2025-02-11 14:13:23.465,134.497,933309,9121.54,684.0413
2025-02-11 14:13:23.467,134.498,933309,9121.54,684.0413
2025-02-11 14:13:23.467,134.498,935077,9137.28,684.0413
2025-02-11 14:13:23.576,134.607,994314,9664.42,684.0413
2025-02-11 14:13:23.683,134.714,994314,9664.42,684.0413
2025-02-11 14:13:23.683,134.714,994314,9664.42,684.0413
2025-02-11 14:13:23.684,134.715,1005925,9767.74,684.0413
2025-02-11 14:13:23.685,134.716,1005925,9767.74,684.0413
2025-02-11 14:13:23.791,134.822,1005925,9767.74,671.8624
2025-02-11 14:13:23.792,134.823,1005925,9767.74,671.8624
2025-02-11 14:13:23.900,134.932,971740,9463.54,671.8624
2025-02-11 14:13:24.010,135.041,971740,9463.54,671.8624
2025-02-11 14:13:24.011,135.043,976021,9501.63,671.8624
2025-02-11 14:13:24.012,135.044,976021,9501.63,671.8624
2025-02-11 14:13:24.119,135.15,976021,9501.63,671.8624
2025-02-11 14:13:24.119,135.15,1064100,10285.43,671.8624
2025-02-11 14:13:24.120,135.151,1064100,10285.43,671.8624
2025-02-11 14:13:24.228,135.259,1064100,10285.43,679.7173
2025-02-11 14:13:24.228,135.259,1046463,10128.49,679.7173
2025-02-11 14:13:24.229,135.26,1046463,10128.49,679.7173
2025-02-11 14:13:24.336,135.367,1064184,10286.18,679.7173
2025-02-11 14:13:24.445,135.476,1064184,10286.18,679.7173
2025-02-11 14:13:24.445,135.476,1093834,10550.03,679.7173
2025-02-11 14:13:24.553,135.584,1093834,10550.03,679.7173
2025-02-11 14:13:24.553,135.584,1093834,10550.03,679.7173
2025-02-11 14:13:24.554,135.585,1090181,10517.53,679.7173
2025-02-11 14:13:24.660,135.692,1090181,10517.53,679.7173
2025-02-11 14:13:24.662,135.693,1090181,10517.53,667.8242
2025-02-11 14:13:24.662,135.693,1106651,10664.09,667.8242
2025-02-11 14:13:24.770,135.801,1099181,10597.62,667.8242
2025-02-11 14:13:24.878,135.909,1099181,10597.62,667.8242
2025-02-11 14:13:24.987,136.018,1128097,10854.93,667.8242
2025-02-11 14:13:24.987,136.018,1128097,10854.93,667.8242
2025-02-11 14:13:24.988,136.019,1128097,10854.93,667.8242
2025-02-11 14:13:24.988,136.019,1128097,10854.93,693.6737
2025-02-11 14:13:25.096,136.127,1179361,11311.13,693.6737
2025-02-11 14:13:25.096,136.127,1179361,11311.13,693.6737
2025-02-11 14:13:25.205,136.236,1200419,11498.52,693.6737
2025-02-11 14:13:25.206,136.237,1200419,11498.52,693.6737
2025-02-11 14:13:25.315,136.346,1238763,11839.74,693.6737
2025-02-11 14:13:25.315,136.346,1238763,11839.74,693.6737
2025-02-11 14:13:25.315,136.346,1238763,11839.74,693.6737
2025-02-11 14:13:25.423,136.454,1240600,11856.08,693.6737
2025-02-11 14:13:25.424,136.455,1240600,11856.08,665.1589
2025-02-11 14:13:25.425,136.456,1240600,11856.08,665.1589
2025-02-11 14:13:25.533,136.564,1216032,11637.46,665.1589
2025-02-11 14:13:25.533,136.564,1216032,11637.46,665.1589
2025-02-11 14:13:25.627,136.658,1216032,11637.46,665.1589
2025-02-11 14:13:25.635,136.666,1239647,11847.6,665.1589
2025-02-11 14:13:25.635,136.666,1239647,11847.6,665.1589
2025-02-11 14:13:25.750,136.781,1241594,11864.93,665.1589
2025-02-11 14:13:25.860,136.891,1241594,11864.93,665.1589
2025-02-11 14:13:25.861,136.892,1241594,11864.93,665.1589
2025-02-11 14:13:25.861,136.892,1241594,11864.93,720.098
2025-02-11 14:13:25.861,136.892,1304251,12422.5,720.098
2025-02-11 14:13:25.862,136.893,1304251,12422.5,720.098
2025-02-11 14:13:25.967,136.998,1315898,12526.15,720.098
2025-02-11 14:13:25.968,136.999,1315898,12526.15,720.098
2025-02-11 14:13:26.078,137.109,1315898,12526.15,720.098
2025-02-11 14:13:26.081,137.112,1315898,12526.15,720.098
2025-02-11 14:13:26.082,137.113,1314170,12510.77,720.098
2025-02-11 14:13:26.186,137.217,1342270,12760.83,720.098
2025-02-11 14:13:26.187,137.218,1342270,12760.83,720.098
2025-02-11 14:13:26.188,137.219,1312451,12495.47,720.098
2025-02-11 14:13:26.295,137.326,1312451,12495.47,720.098
2025-02-11 14:13:26.295,137.326,1312451,12495.47,720.098
2025-02-11 14:13:26.296,137.328,1339463,12735.85,720.098
2025-02-11 14:13:26.296,137.328,1339463,12735.85,720.098
2025-02-11 14:13:26.404,137.435,1359639,12915.39,720.098
2025-02-11 14:13:26.405,137.436,1359639,12915.39,720.098
2025-02-11 14:13:26.512,137.543,1375876,13059.88,720.098
2025-02-11 14:13:26.513,137.544,1375876,13059.88,720.098
2025-02-11 14:13:26.623,137.654,1375876,13059.88,46.66356
2025-02-11 14:13:26.624,137.655,1375876,13059.88,46.66356
2025-02-11 14:13:26.624,137.655,1422672,13476.32,46.66356
2025-02-11 14:13:26.730,137.761,1435662,13591.91,46.66356
2025-02-11 14:13:26.839,137.87,1435662,13591.91,46.66356
2025-02-11 14:13:26.842,137.873,1462070,13826.91,46.66356
2025-02-11 14:13:27.056,138.087,1462070,13826.91,46.66356
2025-02-11 14:13:27.056,138.087,1462070,13826.91,46.66356
2025-02-11 14:13:27.057,138.088,1470083,13898.22,46.66356
2025-02-11 14:13:27.057,138.088,1470083,13898.22,46.66356
2025-02-11 14:13:27.164,138.195,1461930,13825.67,46.66356
2025-02-11 14:13:27.272,138.303,1461930,13825.67,46.66356
2025-02-11 14:13:27.272,138.303,1477566,13964.81,46.66356
2025-02-11 14:13:27.378,138.41,1477566,13964.81,46.66356
