Timestamp,Relative_Time,FT_L01_Hz
2025-07-05 14:43:10.353,776.117,0
2025-07-05 14:43:10.353,776.117,0
2025-07-05 14:43:10.353,776.117,0
2025-07-05 14:43:10.353,776.117,0
2025-07-05 14:43:10.353,776.117,0
2025-07-05 14:43:10.354,776.118,0
2025-07-05 14:43:10.354,776.118,0
2025-07-05 14:43:10.354,776.118,0
2025-07-05 14:43:10.399,776.163,0
2025-07-05 14:43:10.400,776.165,0
2025-07-05 14:43:10.400,776.165,0
2025-07-05 14:43:10.400,776.165,0
2025-07-05 14:43:10.447,776.212,0
2025-07-05 14:43:10.447,776.212,0
2025-07-05 14:43:10.494,776.258,0
2025-07-05 14:43:10.494,776.258,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.541,776.306,0
2025-07-05 14:43:10.543,776.307,0
2025-07-05 14:43:10.543,776.307,0
2025-07-05 14:43:10.543,776.307,0
2025-07-05 14:43:10.543,776.307,0
2025-07-05 14:43:10.588,776.353,0
2025-07-05 14:43:10.588,776.353,0
2025-07-05 14:43:10.590,776.354,0
2025-07-05 14:43:10.590,776.354,0
2025-07-05 14:43:10.590,776.354,0
2025-07-05 14:43:10.590,776.354,0
2025-07-05 14:43:10.590,776.354,0
2025-07-05 14:43:10.591,776.355,0
2025-07-05 14:43:10.636,776.4,0
2025-07-05 14:43:10.636,776.4,0
2025-07-05 14:43:10.682,776.446,0
2025-07-05 14:43:10.682,776.446,0
2025-07-05 14:43:10.682,776.446,0
2025-07-05 14:43:10.682,776.446,0
2025-07-05 14:43:10.682,776.446,0
2025-07-05 14:43:10.682,776.446,0
2025-07-05 14:43:10.729,776.493,0
2025-07-05 14:43:10.729,776.493,0
2025-07-05 14:43:10.730,776.494,0
2025-07-05 14:43:10.730,776.494,0
2025-07-05 14:43:10.731,776.495,0
2025-07-05 14:43:10.731,776.495,0
2025-07-05 14:43:10.731,776.495,0
2025-07-05 14:43:10.776,776.54,0
2025-07-05 14:43:10.776,776.54,0
2025-07-05 14:43:10.776,776.54,0
2025-07-05 14:43:10.776,776.54,0
2025-07-05 14:43:10.776,776.54,0
2025-07-05 14:43:10.777,776.541,0
2025-07-05 14:43:10.823,776.587,0
2025-07-05 14:43:10.823,776.587,0
2025-07-05 14:43:10.823,776.587,0
2025-07-05 14:43:10.824,776.589,0
2025-07-05 14:43:10.824,776.589,0
2025-07-05 14:43:10.824,776.589,0
2025-07-05 14:43:10.886,776.65,0
2025-07-05 14:43:10.933,776.697,0
2025-07-05 14:43:10.933,776.697,0
2025-07-05 14:43:10.933,776.697,0
2025-07-05 14:43:10.934,776.699,0
2025-07-05 14:43:10.934,776.699,0
2025-07-05 14:43:10.934,776.699,0
2025-07-05 14:43:10.934,776.699,0
2025-07-05 14:43:10.934,776.699,0
2025-07-05 14:43:10.934,776.699,0
2025-07-05 14:43:10.934,776.699,0
2025-07-05 14:43:10.980,776.744,0
2025-07-05 14:43:10.980,776.744,0
2025-07-05 14:43:10.980,776.744,0
2025-07-05 14:43:10.980,776.744,0
2025-07-05 14:43:10.980,776.744,0
2025-07-05 14:43:10.980,776.744,0
2025-07-05 14:43:10.981,776.745,0
2025-07-05 14:43:10.981,776.745,0
2025-07-05 14:43:11.027,776.792,0
2025-07-05 14:43:11.075,776.839,0
2025-07-05 14:43:11.075,776.839,0
2025-07-05 14:43:11.076,776.84,0
2025-07-05 14:43:11.076,776.84,0
2025-07-05 14:43:11.123,776.887,0
2025-07-05 14:43:11.123,776.887,0
2025-07-05 14:43:11.123,776.887,0
2025-07-05 14:43:11.124,776.888,0
2025-07-05 14:43:11.124,776.888,0
2025-07-05 14:43:11.124,776.888,0
2025-07-05 14:43:11.170,776.934,0
2025-07-05 14:43:11.170,776.934,0
2025-07-05 14:43:11.170,776.934,0
2025-07-05 14:43:11.170,776.934,0
2025-07-05 14:43:11.172,776.936,0
2025-07-05 14:43:11.172,776.936,0
2025-07-05 14:43:11.172,776.936,0
2025-07-05 14:43:11.172,776.936,0
2025-07-05 14:43:11.172,776.936,0
2025-07-05 14:43:11.218,776.982,0
2025-07-05 14:43:11.218,776.982,0
2025-07-05 14:43:11.219,776.983,0
2025-07-05 14:43:11.219,776.983,0
2025-07-05 14:43:11.264,777.029,0
2025-07-05 14:43:11.264,777.029,0
2025-07-05 14:43:11.311,777.075,0
2025-07-05 14:43:11.311,777.075,0
2025-07-05 14:43:11.311,777.075,0
2025-07-05 14:43:11.359,777.123,0
2025-07-05 14:43:11.359,777.123,0
2025-07-05 14:43:11.359,777.123,0
2025-07-05 14:43:11.359,777.123,0
2025-07-05 14:43:11.359,777.123,0
2025-07-05 14:43:11.359,777.123,0
2025-07-05 14:43:11.360,777.124,0
2025-07-05 14:43:11.360,777.124,0
2025-07-05 14:43:11.360,777.124,0
2025-07-05 14:43:11.360,777.124,0
2025-07-05 14:43:11.360,777.124,0
2025-07-05 14:43:11.360,777.124,0
2025-07-05 14:43:11.405,777.169,0
2025-07-05 14:43:11.405,777.169,0
2025-07-05 14:43:11.405,777.169,0
2025-07-05 14:43:11.406,777.17,0
2025-07-05 14:43:11.451,777.216,0
2025-07-05 14:43:11.451,777.216,0
2025-07-05 14:43:11.453,777.217,0
2025-07-05 14:43:11.453,777.217,0
2025-07-05 14:43:11.453,777.217,0
2025-07-05 14:43:11.498,777.262,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.544,777.309,0
2025-07-05 14:43:11.546,777.31,0
2025-07-05 14:43:11.546,777.31,0
2025-07-05 14:43:11.546,777.31,0
2025-07-05 14:43:11.591,777.356,0
2025-07-05 14:43:11.591,777.356,0
2025-07-05 14:43:11.591,777.356,0
2025-07-05 14:43:11.593,777.357,0
2025-07-05 14:43:11.593,777.357,0
2025-07-05 14:43:11.593,777.357,0
2025-07-05 14:43:11.593,777.357,0
2025-07-05 14:43:11.594,777.358,0
2025-07-05 14:43:11.594,777.358,0
2025-07-05 14:43:11.594,777.358,0
2025-07-05 14:43:11.594,777.358,0
2025-07-05 14:43:11.686,777.45,0
2025-07-05 14:43:11.686,777.45,0
2025-07-05 14:43:11.734,777.498,0
2025-07-05 14:43:11.734,777.498,0
2025-07-05 14:43:11.734,777.498,0
2025-07-05 14:43:11.734,777.498,0
2025-07-05 14:43:11.734,777.498,0
2025-07-05 14:43:11.734,777.498,0
2025-07-05 14:43:11.735,777.499,0
2025-07-05 14:43:11.781,777.545,0
2025-07-05 14:43:11.781,777.545,0
2025-07-05 14:43:11.782,777.546,0
2025-07-05 14:43:11.782,777.546,0
2025-07-05 14:43:11.782,777.546,0
2025-07-05 14:43:11.783,777.547,0
2025-07-05 14:43:11.783,777.547,0
2025-07-05 14:43:11.783,777.547,0
2025-07-05 14:43:11.783,777.547,0
2025-07-05 14:43:11.785,777.55,0
2025-07-05 14:43:11.828,777.592,0
2025-07-05 14:43:11.828,777.592,0
2025-07-05 14:43:11.829,777.593,0
2025-07-05 14:43:11.830,777.594,0
2025-07-05 14:43:11.875,777.639,0
2025-07-05 14:43:11.875,777.639,0
2025-07-05 14:43:11.922,777.686,0
2025-07-05 14:43:11.922,777.686,0
2025-07-05 14:43:11.923,777.687,0
2025-07-05 14:43:11.969,777.734,0
2025-07-05 14:43:11.969,777.734,0
2025-07-05 14:43:11.969,777.734,0
2025-07-05 14:43:11.969,777.734,0
2025-07-05 14:43:11.971,777.735,0
2025-07-05 14:43:11.971,777.735,0
2025-07-05 14:43:11.971,777.735,0
2025-07-05 14:43:11.971,777.735,0
2025-07-05 14:43:11.971,777.735,0
2025-07-05 14:43:11.971,777.735,0
2025-07-05 14:43:11.972,777.737,0
2025-07-05 14:43:11.972,777.737,0
2025-07-05 14:43:12.017,777.781,0
2025-07-05 14:43:12.017,777.781,0
2025-07-05 14:43:12.018,777.782,0
2025-07-05 14:43:12.018,777.782,0
2025-07-05 14:43:12.065,777.829,0
2025-07-05 14:43:12.112,777.876,0
2025-07-05 14:43:12.112,777.876,0
2025-07-05 14:43:12.112,777.876,0
2025-07-05 14:43:12.113,777.878,0
2025-07-05 14:43:12.113,777.878,0
2025-07-05 14:43:12.159,777.924,0
2025-07-05 14:43:12.159,777.924,0
2025-07-05 14:43:12.160,777.925,0
2025-07-05 14:43:12.160,777.925,0
2025-07-05 14:43:12.165,777.929,0
2025-07-05 14:43:12.165,777.929,0
2025-07-05 14:43:12.165,777.929,0
2025-07-05 14:43:12.207,777.971,0
2025-07-05 14:43:12.207,777.971,0
2025-07-05 14:43:12.207,777.971,0
2025-07-05 14:43:12.207,777.971,0
2025-07-05 14:43:12.208,777.972,0
2025-07-05 14:43:12.208,777.972,0
2025-07-05 14:43:12.208,777.972,0
2025-07-05 14:43:12.254,778.018,0
2025-07-05 14:43:12.255,778.019,0
2025-07-05 14:43:12.257,778.021,0
2025-07-05 14:43:12.257,778.021,0
2025-07-05 14:43:12.257,778.021,0
2025-07-05 14:43:12.257,778.021,0
2025-07-05 14:43:12.316,778.08,0
2025-07-05 14:43:12.364,778.128,0
2025-07-05 14:43:12.364,778.128,0
2025-07-05 14:43:12.365,778.129,0
2025-07-05 14:43:12.365,778.129,0
2025-07-05 14:43:12.365,778.129,0
2025-07-05 14:43:12.365,778.129,0
2025-07-05 14:43:12.365,778.129,0
2025-07-05 14:43:12.365,778.129,0
2025-07-05 14:43:12.366,778.13,0
2025-07-05 14:43:12.366,778.13,0
2025-07-05 14:43:12.409,778.174,0
2025-07-05 14:43:12.409,778.174,0
2025-07-05 14:43:12.409,778.174,0
2025-07-05 14:43:12.409,778.174,0
2025-07-05 14:43:12.409,778.174,0
2025-07-05 14:43:12.409,778.174,0
2025-07-05 14:43:12.457,778.221,0
2025-07-05 14:43:12.457,778.221,0
2025-07-05 14:43:12.457,778.221,0
2025-07-05 14:43:12.457,778.221,0
2025-07-05 14:43:12.457,778.221,0
2025-07-05 14:43:12.505,778.269,0
2025-07-05 14:43:12.505,778.269,0
2025-07-05 14:43:12.506,778.27,0
2025-07-05 14:43:12.506,778.27,0
2025-07-05 14:43:12.506,778.27,0
2025-07-05 14:43:12.552,778.316,0
2025-07-05 14:43:12.552,778.316,0
2025-07-05 14:43:12.552,778.316,0
2025-07-05 14:43:12.552,778.316,0
2025-07-05 14:43:12.598,778.362,0
2025-07-05 14:43:12.598,778.362,0
2025-07-05 14:43:12.599,778.364,0
2025-07-05 14:43:12.599,778.364,0
2025-07-05 14:43:12.600,778.365,0
2025-07-05 14:43:12.600,778.365,0
2025-07-05 14:43:12.600,778.365,0
2025-07-05 14:43:12.600,778.365,0
2025-07-05 14:43:12.600,778.365,0
2025-07-05 14:43:12.645,778.409,0
2025-07-05 14:43:12.645,778.409,0
2025-07-05 14:43:12.645,778.409,0
2025-07-05 14:43:12.645,778.409,0
2025-07-05 14:43:12.645,778.409,0
2025-07-05 14:43:12.645,778.409,0
2025-07-05 14:43:12.645,778.409,0
2025-07-05 14:43:12.691,778.456,0
2025-07-05 14:43:12.691,778.456,0
2025-07-05 14:43:12.738,778.502,0
2025-07-05 14:43:12.738,778.502,0
2025-07-05 14:43:12.784,778.548,0
2025-07-05 14:43:12.784,778.548,0
2025-07-05 14:43:12.784,778.548,0
2025-07-05 14:43:12.784,778.548,0
2025-07-05 14:43:12.784,778.548,0
2025-07-05 14:43:12.784,778.548,0
2025-07-05 14:43:12.784,778.548,0
2025-07-05 14:43:12.785,778.55,0
2025-07-05 14:43:12.785,778.55,0
2025-07-05 14:43:12.785,778.55,0
2025-07-05 14:43:12.785,778.55,0
2025-07-05 14:43:12.832,778.596,0
2025-07-05 14:43:12.832,778.597,0
2025-07-05 14:43:12.832,778.597,0
2025-07-05 14:43:12.832,778.597,0
2025-07-05 14:43:12.879,778.643,0
2025-07-05 14:43:12.879,778.643,0
2025-07-05 14:43:12.879,778.643,0
2025-07-05 14:43:12.880,778.645,0
2025-07-05 14:43:12.880,778.645,0
2025-07-05 14:43:12.880,778.645,0
2025-07-05 14:43:12.926,778.69,0
2025-07-05 14:43:12.974,778.738,0
2025-07-05 14:43:12.974,778.738,0
2025-07-05 14:43:12.974,778.738,0
2025-07-05 14:43:12.974,778.738,0
2025-07-05 14:43:12.974,778.738,0
2025-07-05 14:43:13.005,778.77,0
2025-07-05 14:43:13.005,778.77,0
2025-07-05 14:43:13.005,778.77,0
2025-07-05 14:43:13.005,778.77,0
2025-07-05 14:43:13.005,778.77,0
2025-07-05 14:43:13.005,778.77,0
2025-07-05 14:43:13.005,778.77,0
2025-07-05 14:43:13.007,778.771,0
2025-07-05 14:43:13.007,778.771,0
2025-07-05 14:43:13.007,778.771,0
2025-07-05 14:43:13.007,778.771,0
2025-07-05 14:43:13.007,778.771,0
2025-07-05 14:43:13.007,778.771,0
2025-07-05 14:43:13.007,778.771,0
2025-07-05 14:43:13.115,778.879,0
2025-07-05 14:43:13.115,778.879,0
2025-07-05 14:43:13.162,778.926,0
2025-07-05 14:43:13.163,778.927,0
2025-07-05 14:43:13.164,778.928,0
2025-07-05 14:43:13.165,778.929,0
2025-07-05 14:43:13.165,778.929,0
2025-07-05 14:43:13.166,778.93,0
2025-07-05 14:43:13.166,778.93,0
2025-07-05 14:43:13.210,778.974,0
2025-07-05 14:43:13.225,778.99,0
2025-07-05 14:43:13.226,778.991,0
2025-07-05 14:43:13.226,778.991,0
2025-07-05 14:43:13.226,778.991,0
2025-07-05 14:43:13.227,778.992,0
2025-07-05 14:43:13.227,778.992,0
2025-07-05 14:43:13.228,778.993,0
2025-07-05 14:43:13.228,778.993,0
2025-07-05 14:43:13.257,779.021,0
2025-07-05 14:43:13.257,779.021,0
2025-07-05 14:43:13.257,779.021,0
2025-07-05 14:43:13.258,779.022,0
2025-07-05 14:43:13.304,779.068,0
2025-07-05 14:43:13.304,779.068,0
2025-07-05 14:43:13.351,779.115,0
2025-07-05 14:43:13.352,779.116,0
2025-07-05 14:43:13.382,779.147,0
2025-07-05 14:43:13.383,779.148,0
2025-07-05 14:43:13.383,779.148,0
2025-07-05 14:43:13.383,779.148,0
2025-07-05 14:43:13.383,779.148,0
2025-07-05 14:43:13.385,779.149,0
2025-07-05 14:43:13.385,779.149,0
2025-07-05 14:43:13.385,779.149,0
2025-07-05 14:43:13.385,779.149,0
2025-07-05 14:43:13.385,779.149,0
2025-07-05 14:43:13.385,779.149,0
2025-07-05 14:43:13.385,779.149,0
2025-07-05 14:43:13.386,779.15,0
2025-07-05 14:43:13.398,779.162,0
2025-07-05 14:43:13.445,779.209,0
2025-07-05 14:43:13.445,779.209,0
2025-07-05 14:43:13.445,779.209,0
2025-07-05 14:43:13.445,779.209,0
2025-07-05 14:43:13.446,779.21,0
2025-07-05 14:43:13.446,779.21,0
2025-07-05 14:43:13.446,779.21,0
2025-07-05 14:43:13.446,779.21,0
2025-07-05 14:43:13.446,779.21,0
2025-07-05 14:43:13.506,779.27,0
2025-07-05 14:43:13.554,779.318,0
2025-07-05 14:43:13.554,779.318,0
2025-07-05 14:43:13.554,779.318,0
2025-07-05 14:43:13.554,779.318,0
2025-07-05 14:43:13.554,779.318,0
2025-07-05 14:43:13.601,779.365,0
2025-07-05 14:43:13.601,779.365,0
2025-07-05 14:43:13.601,779.365,0
2025-07-05 14:43:13.601,779.365,0
2025-07-05 14:43:13.602,779.367,0
2025-07-05 14:43:13.602,779.367,0
2025-07-05 14:43:13.602,779.367,0
2025-07-05 14:43:13.602,779.367,0
2025-07-05 14:43:13.648,779.413,0
2025-07-05 14:43:13.648,779.413,0
2025-07-05 14:43:13.648,779.413,0
2025-07-05 14:43:13.648,779.413,0
2025-07-05 14:43:13.648,779.413,0
2025-07-05 14:43:13.648,779.413,0
2025-07-05 14:43:13.650,779.414,0
2025-07-05 14:43:13.650,779.414,0
2025-07-05 14:43:13.650,779.414,0
2025-07-05 14:43:13.697,779.461,0
2025-07-05 14:43:13.758,779.522,0
2025-07-05 14:43:13.758,779.522,0
2025-07-05 14:43:13.758,779.522,0
2025-07-05 14:43:13.805,779.569,0
2025-07-05 14:43:13.805,779.569,0
2025-07-05 14:43:13.805,779.569,0
2025-07-05 14:43:13.805,779.569,0
2025-07-05 14:43:13.806,779.57,0
2025-07-05 14:43:13.806,779.57,0
2025-07-05 14:43:13.806,779.57,0
2025-07-05 14:43:13.806,779.57,0
2025-07-05 14:43:13.806,779.57,0
2025-07-05 14:43:13.806,779.57,0
2025-07-05 14:43:13.806,779.57,0
2025-07-05 14:43:13.852,779.616,0
2025-07-05 14:43:13.852,779.616,0
2025-07-05 14:43:13.852,779.616,0
2025-07-05 14:43:13.852,779.616,0
2025-07-05 14:43:13.852,779.616,0
2025-07-05 14:43:13.898,779.663,0
2025-07-05 14:43:13.901,779.665,0
2025-07-05 14:43:13.902,779.666,0
2025-07-05 14:43:13.902,779.666,0
2025-07-05 14:43:13.945,779.71,0
2025-07-05 14:43:13.992,779.756,0
2025-07-05 14:43:13.992,779.756,0
2025-07-05 14:43:13.992,779.756,0
2025-07-05 14:43:13.992,779.756,0
2025-07-05 14:43:13.992,779.756,0
2025-07-05 14:43:13.992,779.756,0
2025-07-05 14:43:13.993,779.758,0
2025-07-05 14:43:13.993,779.758,0
2025-07-05 14:43:13.993,779.758,0
2025-07-05 14:43:14.040,779.804,0
2025-07-05 14:43:14.040,779.804,0
2025-07-05 14:43:14.040,779.804,0
2025-07-05 14:43:14.041,779.805,0
2025-07-05 14:43:14.041,779.805,0
2025-07-05 14:43:14.041,779.805,0
2025-07-05 14:43:14.041,779.805,0
2025-07-05 14:43:14.041,779.805,0
2025-07-05 14:43:14.041,779.805,0
2025-07-05 14:43:14.088,779.852,0
2025-07-05 14:43:14.089,779.853,0
2025-07-05 14:43:14.134,779.898,0
2025-07-05 14:43:14.181,779.945,0
2025-07-05 14:43:14.181,779.945,0
2025-07-05 14:43:14.181,779.945,0
2025-07-05 14:43:14.181,779.945,0
2025-07-05 14:43:14.181,779.945,0
2025-07-05 14:43:14.181,779.945,0
2025-07-05 14:43:14.182,779.946,0
2025-07-05 14:43:14.182,779.946,0
2025-07-05 14:43:14.182,779.946,0
2025-07-05 14:43:14.228,779.992,0
2025-07-05 14:43:14.229,779.993,0
2025-07-05 14:43:14.229,779.993,0
2025-07-05 14:43:14.229,779.993,0
2025-07-05 14:43:14.229,779.993,0
2025-07-05 14:43:14.229,779.993,0
2025-07-05 14:43:14.229,779.993,0
2025-07-05 14:43:14.229,779.993,0
2025-07-05 14:43:14.230,779.995,0
2025-07-05 14:43:14.274,780.038,0
2025-07-05 14:43:14.321,780.085,0
2025-07-05 14:43:14.321,780.085,0
2025-07-05 14:43:14.321,780.085,0
2025-07-05 14:43:14.322,780.086,0
2025-07-05 14:43:14.322,780.086,0
2025-07-05 14:43:14.322,780.086,0
2025-07-05 14:43:14.322,780.086,0
2025-07-05 14:43:14.323,780.087,0
2025-07-05 14:43:14.367,780.131,0
2025-07-05 14:43:14.367,780.131,0
2025-07-05 14:43:14.367,780.131,0
2025-07-05 14:43:14.368,780.132,0
2025-07-05 14:43:14.414,780.179,0
2025-07-05 14:43:14.414,780.179,0
2025-07-05 14:43:14.414,780.179,0
2025-07-05 14:43:14.414,780.179,0
2025-07-05 14:43:14.414,780.179,0
2025-07-05 14:43:14.416,780.18,0
2025-07-05 14:43:14.416,780.18,0
2025-07-05 14:43:14.416,780.18,0
2025-07-05 14:43:14.416,780.18,0
2025-07-05 14:43:14.416,780.18,0
2025-07-05 14:43:14.416,780.18,0
2025-07-05 14:43:14.461,780.226,0
2025-07-05 14:43:14.461,780.226,0
2025-07-05 14:43:14.461,780.226,0
2025-07-05 14:43:14.461,780.226,0
2025-07-05 14:43:14.463,780.227,0
2025-07-05 14:43:14.509,780.273,0
2025-07-05 14:43:14.571,780.335,0
2025-07-05 14:43:14.571,780.335,0
2025-07-05 14:43:14.571,780.335,0
2025-07-05 14:43:14.571,780.335,0
2025-07-05 14:43:14.571,780.335,0
2025-07-05 14:43:14.571,780.335,0
2025-07-05 14:43:14.571,780.335,0
2025-07-05 14:43:14.572,780.337,0
2025-07-05 14:43:14.619,780.383,0
2025-07-05 14:43:14.619,780.383,0
2025-07-05 14:43:14.619,780.383,0
2025-07-05 14:43:14.619,780.383,0
2025-07-05 14:43:14.619,780.383,0
2025-07-05 14:43:14.620,780.384,0
2025-07-05 14:43:14.620,780.384,0
2025-07-05 14:43:14.620,780.384,0
2025-07-05 14:43:14.620,780.384,0
2025-07-05 14:43:14.665,780.429,0
2025-07-05 14:43:14.666,780.431,0
2025-07-05 14:43:14.666,780.431,0
2025-07-05 14:43:14.713,780.477,0
2025-07-05 14:43:14.713,780.477,0
2025-07-05 14:43:14.713,780.477,0
2025-07-05 14:43:14.761,780.525,0
2025-07-05 14:43:14.761,780.525,0
2025-07-05 14:43:14.761,780.525,0
2025-07-05 14:43:14.761,780.525,0
2025-07-05 14:43:14.808,780.573,0
2025-07-05 14:43:14.808,780.573,0
2025-07-05 14:43:14.808,780.573,0
2025-07-05 14:43:14.809,780.574,0
2025-07-05 14:43:14.809,780.574,0
2025-07-05 14:43:14.809,780.574,0
2025-07-05 14:43:14.809,780.574,0
2025-07-05 14:43:14.809,780.574,0
2025-07-05 14:43:14.809,780.574,0
2025-07-05 14:43:14.809,780.574,0
2025-07-05 14:43:14.856,780.62,0
2025-07-05 14:43:14.856,780.62,0
2025-07-05 14:43:14.856,780.62,0
2025-07-05 14:43:14.856,780.62,0
2025-07-05 14:43:14.856,780.62,0
2025-07-05 14:43:14.856,780.62,0
2025-07-05 14:43:14.905,780.669,0
2025-07-05 14:43:14.951,780.716,0
2025-07-05 14:43:14.951,780.716,0
2025-07-05 14:43:14.951,780.716,0
2025-07-05 14:43:14.951,780.716,0
2025-07-05 14:43:14.999,780.763,0
2025-07-05 14:43:15.000,780.764,0
2025-07-05 14:43:15.000,780.764,0
2025-07-05 14:43:15.000,780.764,0
2025-07-05 14:43:15.000,780.764,0
2025-07-05 14:43:15.001,780.765,0
2025-07-05 14:43:15.001,780.765,0
2025-07-05 14:43:15.001,780.765,0
2025-07-05 14:43:15.001,780.765,0
2025-07-05 14:43:15.001,780.765,0
2025-07-05 14:43:15.046,780.811,0
2025-07-05 14:43:15.046,780.811,0
2025-07-05 14:43:15.046,780.811,0
2025-07-05 14:43:15.046,780.811,0
2025-07-05 14:43:15.094,780.858,0
2025-07-05 14:43:15.094,780.858,0
2025-07-05 14:43:15.094,780.858,0
2025-07-05 14:43:15.095,780.859,0
2025-07-05 14:43:15.095,780.859,0
2025-07-05 14:43:15.095,780.859,0
2025-07-05 14:43:15.142,780.906,0
2025-07-05 14:43:15.189,780.953,0
2025-07-05 14:43:15.189,780.953,0
2025-07-05 14:43:15.189,780.953,0
2025-07-05 14:43:15.189,780.953,0
2025-07-05 14:43:15.189,780.953,0
2025-07-05 14:43:15.189,780.953,0
2025-07-05 14:43:15.236,781,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.237,781.002,0
2025-07-05 14:43:15.283,781.048,0
2025-07-05 14:43:15.283,781.048,0
2025-07-05 14:43:15.283,781.048,0
2025-07-05 14:43:15.283,781.048,0
2025-07-05 14:43:15.330,781.094,0
2025-07-05 14:43:15.330,781.094,0
2025-07-05 14:43:15.331,781.095,0
2025-07-05 14:43:15.331,781.095,0
2025-07-05 14:43:15.378,781.142,0
2025-07-05 14:43:15.378,781.142,0
2025-07-05 14:43:15.378,781.142,0
2025-07-05 14:43:15.378,781.142,0
2025-07-05 14:43:15.425,781.189,0
2025-07-05 14:43:15.425,781.189,0
2025-07-05 14:43:15.425,781.189,0
2025-07-05 14:43:15.425,781.189,0
2025-07-05 14:43:15.426,781.19,0
2025-07-05 14:43:15.426,781.19,0
2025-07-05 14:43:15.426,781.19,0
2025-07-05 14:43:15.426,781.19,0
2025-07-05 14:43:15.426,781.19,0
2025-07-05 14:43:15.426,781.19,0
2025-07-05 14:43:15.472,781.236,0
2025-07-05 14:43:15.472,781.236,0
2025-07-05 14:43:15.472,781.236,0
2025-07-05 14:43:15.472,781.236,0
2025-07-05 14:43:15.472,781.236,0
2025-07-05 14:43:15.472,781.236,0
2025-07-05 14:43:15.518,781.282,0
2025-07-05 14:43:15.518,781.282,0
2025-07-05 14:43:15.566,781.33,0
2025-07-05 14:43:15.612,781.376,0
2025-07-05 14:43:15.612,781.376,0
2025-07-05 14:43:15.612,781.376,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.613,781.377,0
2025-07-05 14:43:15.657,781.422,0
2025-07-05 14:43:15.657,781.422,0
2025-07-05 14:43:15.657,781.422,0
2025-07-05 14:43:15.657,781.422,0
2025-07-05 14:43:15.659,781.423,0
2025-07-05 14:43:15.659,781.423,0
2025-07-05 14:43:15.659,781.423,0
2025-07-05 14:43:15.751,781.515,0
2025-07-05 14:43:15.751,781.515,0
2025-07-05 14:43:15.752,781.516,0
2025-07-05 14:43:15.752,781.516,0
2025-07-05 14:43:15.753,781.517,0
2025-07-05 14:43:15.753,781.517,0
2025-07-05 14:43:15.798,781.562,0
2025-07-05 14:43:15.798,781.562,0
2025-07-05 14:43:15.845,781.609,0
2025-07-05 14:43:15.845,781.609,0
2025-07-05 14:43:15.845,781.609,0
2025-07-05 14:43:15.845,781.609,0
2025-07-05 14:43:15.845,781.609,0
2025-07-05 14:43:15.846,781.61,0
2025-07-05 14:43:15.846,781.61,0
2025-07-05 14:43:15.846,781.61,0
2025-07-05 14:43:15.846,781.61,0
2025-07-05 14:43:15.846,781.61,0
2025-07-05 14:43:15.846,781.61,0
2025-07-05 14:43:15.846,781.61,0
2025-07-05 14:43:15.892,781.657,0
2025-07-05 14:43:15.892,781.657,0
2025-07-05 14:43:15.892,781.657,0
2025-07-05 14:43:15.892,781.657,0
2025-07-05 14:43:15.940,781.704,0
2025-07-05 14:43:15.987,781.752,0
2025-07-05 14:43:15.987,781.752,0
2025-07-05 14:43:15.987,781.752,0
2025-07-05 14:43:15.989,781.753,0
2025-07-05 14:43:15.989,781.753,0
2025-07-05 14:43:15.989,781.753,0
2025-07-05 14:43:15.989,781.753,0
2025-07-05 14:43:16.035,781.799,0
2025-07-05 14:43:16.035,781.799,0
2025-07-05 14:43:16.035,781.799,0
2025-07-05 14:43:16.036,781.8,0
2025-07-05 14:43:16.036,781.8,0
2025-07-05 14:43:16.036,781.8,0
2025-07-05 14:43:16.036,781.8,0
2025-07-05 14:43:16.082,781.846,0
2025-07-05 14:43:16.082,781.846,0
2025-07-05 14:43:16.082,781.846,0
2025-07-05 14:43:16.082,781.846,0
2025-07-05 14:43:16.082,781.846,0
2025-07-05 14:43:16.128,781.892,0
2025-07-05 14:43:16.128,781.892,0
