Timestamp,Relative_Time,reference_M_Pa,HPL1_cr_01,HPL3_cr_03,HPL4_cr_04
2025-06-30 09:15:22.785,221.033,0,-181949,-72168,8651
2025-06-30 09:15:22.878,221.127,0,-181949,-72168,8651
2025-06-30 09:15:22.878,221.127,0,-181949,-72168,8651
2025-06-30 09:15:22.878,221.127,0,-181949,-72168,8651
2025-06-30 09:15:22.878,221.127,0,-181949,-72168,8651
2025-06-30 09:15:22.879,221.128,0,-181949,-72168,8651
2025-06-30 09:15:22.879,221.128,0,-181949,-72168,8651
2025-06-30 09:15:22.879,221.128,0,-181949,-72168,8651
2025-06-30 09:15:22.879,221.128,0,-181949,-72142,8651
2025-06-30 09:15:22.879,221.128,0,-181949,-72142,8595
2025-06-30 09:15:22.879,221.128,0,-181792,-72142,8595
2025-06-30 09:15:22.894,221.142,0,-181792,-72142,8595
2025-06-30 09:15:22.894,221.142,0,-181792,-72142,8595
2025-06-30 09:15:22.894,221.142,0,-181792,-72142,8595
2025-06-30 09:15:22.895,221.144,0,-181792,-72142,8595
2025-06-30 09:15:22.910,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.910,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.910,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.910,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.911,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.911,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.911,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.911,221.159,0,-181792,-72142,8595
2025-06-30 09:15:22.957,221.206,0,-181792,-72142,8595
2025-06-30 09:15:22.957,221.206,0,-181792,-72142,8595
2025-06-30 09:15:22.957,221.206,0,-181792,-72142,8595
2025-06-30 09:15:22.958,221.207,0,-181792,-72142,8595
2025-06-30 09:15:22.958,221.207,0,-181792,-72142,8595
2025-06-30 09:15:23.005,221.254,0,-181792,-72142,8595
2025-06-30 09:15:23.006,221.255,0,-181792,-72142,8595
2025-06-30 09:15:23.006,221.255,0,-181792,-72113,8595
2025-06-30 09:15:23.006,221.255,0,-181792,-72113,8663
2025-06-30 09:15:23.052,221.3,0,-181792,-72113,8663
2025-06-30 09:15:23.052,221.3,0,-181792,-72113,8663
2025-06-30 09:15:23.053,221.301,0,-181792,-72113,8663
2025-06-30 09:15:23.053,221.301,0,-181792,-72113,8663
2025-06-30 09:15:23.053,221.301,0,-181792,-72113,8663
2025-06-30 09:15:23.053,221.301,0,-181792,-72113,8663
2025-06-30 09:15:23.054,221.302,0,-181874,-72113,8663
2025-06-30 09:15:23.099,221.348,0,-181874,-72113,8663
2025-06-30 09:15:23.099,221.348,0,-181874,-72113,8663
2025-06-30 09:15:23.099,221.348,0,-181874,-72113,8663
2025-06-30 09:15:23.099,221.348,0,-181874,-72113,8663
2025-06-30 09:15:23.099,221.348,0,-181874,-72113,8663
2025-06-30 09:15:23.099,221.348,0,-181874,-72113,8663
2025-06-30 09:15:23.099,221.348,0,-181874,-72113,8663
2025-06-30 09:15:23.100,221.349,0,-181874,-72113,8663
2025-06-30 09:15:23.146,221.395,0,-181874,-72113,8663
2025-06-30 09:15:23.146,221.395,0,-181874,-72113,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72113,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72113,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72113,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72113,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72113,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72113,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72129,8663
2025-06-30 09:15:23.147,221.396,0,-181874,-72129,8733
2025-06-30 09:15:23.192,221.441,0,-181874,-72129,8733
2025-06-30 09:15:23.192,221.441,0,-181874,-72129,8733
2025-06-30 09:15:23.192,221.441,0,-181874,-72129,8733
2025-06-30 09:15:23.192,221.441,0,-181874,-72129,8733
2025-06-30 09:15:23.192,221.441,0,-181874,-72129,8733
2025-06-30 09:15:23.193,221.442,0,-181892,-72129,8733
2025-06-30 09:15:23.240,221.489,0,-181892,-72129,8733
2025-06-30 09:15:23.241,221.49,0,-181892,-72129,8733
2025-06-30 09:15:23.241,221.49,0,-181892,-72129,8733
2025-06-30 09:15:23.241,221.49,0,-181892,-72129,8733
2025-06-30 09:15:23.242,221.491,0,-181892,-72129,8733
2025-06-30 09:15:23.242,221.491,0,-181892,-72129,8733
2025-06-30 09:15:23.287,221.536,0,-181892,-72129,8733
2025-06-30 09:15:23.287,221.536,0,-181892,-72129,8733
2025-06-30 09:15:23.287,221.536,0,-181892,-72129,8733
